Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-02-17 19:06:25,"Shoulder",37m,"Shrug (Barbell)",2,60.0,10,0,0,,,
2024-02-17 19:06:25,"Shoulder",37m,"Shrug (Barbell)",3,60.0,10,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl (Barbell)",1,40.0,8,0,0,"","",
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl (Barbell)",2,40.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl (Barbell)",3,40.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl (Barbell)",1,30.0,8,0,0,"Low set",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl (Barbell)",2,30.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl (Barbell)",3,30.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl (Barbell)",4,20.0,10,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl (Barbell)",5,20.0,15,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl (Barbell)",6,20.0,12,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl Dumbbell Double Arm",1,30.0,8,0,0,"",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl Dumbbell Double Arm",2,30.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl Dumbbell Double Arm",3,30.0,10,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl (Dumbbell)",1,15.0,8,0,0,"Single arm",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl (Dumbbell)",2,15.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl (Dumbbell)",3,15.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl Cross ",1,15.0,8,0,0,"",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl Cross ",2,15.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl Cross ",3,15.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Hammer Curl (Dumbbell)",1,15.0,8,0,0,"",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Hammer Curl (Dumbbell)",2,15.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Hammer Curl (Dumbbell)",3,15.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl Dumbbell Double Arm Seated",1,30.0,8,0,0,"",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl Dumbbell Double Arm Seated",2,30.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl Dumbbell Double Arm Seated",3,30.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl Dumbbell Double Arm Seated",4,30.0,5,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl Dumbbell Single Arm Seated",1,15.0,8,0,0,"",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl Dumbbell Single Arm Seated",2,12.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl Dumbbell Single Arm Seated",3,12.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Concentration Curl (Dumbbell)",1,10.0,10,0,0,"",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Concentration Curl (Dumbbell)",2,10.0,10,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Concentration Curl (Dumbbell)",3,10.0,10,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Hammer Curl Seated",1,15.0,8,0,0,"",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Hammer Curl Seated",2,15.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Hammer Curl Seated",3,15.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl (Cable)",1,15.0,8,0,0,"",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl (Cable)",2,15.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl (Cable)",3,15.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl (Machine)",1,10.0,10,0,0,"",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl (Machine)",2,10.0,6,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Bicep Curl (Machine)",3,10.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Extension (Barbell)",1,40.0,10,0,0,"",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Extension (Barbell)",2,40.0,10,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Extension (Barbell)",3,40.0,10,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Extension (Dumbbell)",1,35.0,8,0,0,"Center plate",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Extension (Dumbbell)",2,35.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Extension (Dumbbell)",3,35.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Extension (Barbell)",1,40.0,8,0,0,"Seated",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Extension (Barbell)",2,40.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Extension (Barbell)",3,40.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Extension (Barbell)",1,30.0,12,0,0,"Seated Low set",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Extension (Barbell)",2,30.0,16,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Extension (Barbell)",3,30.0,16,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Tricep Extension Dumbbell Seated",1,35.0,8,0,0,"Center plate",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Tricep Extension Dumbbell Seated",2,35.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Tricep Extension Dumbbell Seated",3,35.0,8,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Skullcrusher (Barbell)",1,40.0,6,0,0,"",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Skullcrusher (Barbell)",2,30.0,11,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Skullcrusher (Barbell)",3,30.0,12,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Pushdown (Cable - Straight Bar)",1,15.0,15,0,0,"Rope",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Pushdown (Cable - Straight Bar)",2,15.0,12,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Pushdown (Cable - Straight Bar)",3,15.0,10,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Pushdown (Cable - Straight Bar)",1,15.0,18,0,0,"",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Pushdown (Cable - Straight Bar)",2,20.0,12,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Pushdown (Cable - Straight Bar)",3,20.0,18,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Pushdown (Cable - Straight Bar)",1,20.0,20,0,0,"Reversed",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Pushdown (Cable - Straight Bar)",2,20.0,13,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Pushdown (Cable - Straight Bar)",3,20.0,12,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Dip",1,110.0,10,0,0,"",,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Dip",2,110.0,10,0,0,,,
2024-02-19 19:19:07,"Bicep & Tricep",1h 48m,"Triceps Dip",3,110.0,13,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Bench Press - Close Grip (Barbell)",1,65.0,8,0,0,"","",
2024-02-21 10:01:30,"Chest",48m,"Bench Press - Close Grip (Barbell)",2,65.0,8,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Bench Press - Close Grip (Barbell)",3,65.0,8,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Bench Press - Close Grip (Barbell)",4,65.0,8,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Bench Press - Close Grip (Barbell)",5,65.0,8,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Bench Press - Close Grip (Barbell)",6,60.0,8,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Incline Bench Press (Barbell)",1,65.0,8,0,0,"",,
2024-02-21 10:01:30,"Chest",48m,"Incline Bench Press (Barbell)",2,60.0,8,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Incline Bench Press (Barbell)",3,55.0,10,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Incline Bench Press (Barbell)",4,55.0,8,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Incline Bench Press (Barbell)",5,55.0,8,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Incline Bench Press (Barbell)",6,55.0,8,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Bench Press (Dumbbell)",1,60.0,8,0,0,"",,
2024-02-21 10:01:30,"Chest",48m,"Bench Press (Dumbbell)",2,60.0,8,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Bench Press (Dumbbell)",3,50.0,8,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Bench Dumbel Hammer Press",1,50.0,10,0,0,"",,
2024-02-21 10:01:30,"Chest",48m,"Bench Dumbel Hammer Press",2,50.0,8,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Bench Dumbel Hammer Press",3,50.0,8,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Chest Fly (Dumbbell)",1,30.0,10,0,0,"",,
2024-02-21 10:01:30,"Chest",48m,"Chest Fly (Dumbbell)",2,30.0,10,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Chest Fly (Dumbbell)",3,30.0,9,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Incline Bench Press (Dumbbell)",1,40.0,10,0,0,"",,
2024-02-21 10:01:30,"Chest",48m,"Incline Bench Press (Dumbbell)",2,40.0,10,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Incline Bench Press (Dumbbell)",3,40.0,8,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Incline Chest Fly (Dumbbell)",1,30.0,10,0,0,"",,
2024-02-21 10:01:30,"Chest",48m,"Incline Chest Fly (Dumbbell)",2,30.0,7,0,0,,,
2024-02-21 10:01:30,"Chest",48m,"Incline Chest Fly (Dumbbell)",3,30.0,6,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Seated Overhead Press (Barbell)",1,60.0,10,0,0,"","",
2024-02-23 10:20:38,"Shoulder",55m,"Seated Overhead Press (Barbell)",2,60.0,8,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Seated Overhead Press (Barbell)",3,60.0,8,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Seated Overhead Press (Dumbbell)",1,50.0,8,0,0,"",,
2024-02-23 10:20:38,"Shoulder",55m,"Seated Overhead Press (Dumbbell)",2,50.0,8,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Seated Overhead Press (Dumbbell)",3,50.0,7,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Arnold Press (Dumbbell)",1,40.0,8,0,0,"",,
2024-02-23 10:20:38,"Shoulder",55m,"Arnold Press (Dumbbell)",2,40.0,8,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Arnold Press (Dumbbell)",3,40.0,8,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Neck Shoulder Press",1,40.0,8,0,0,"",,
2024-02-23 10:20:38,"Shoulder",55m,"Neck Shoulder Press",2,40.0,8,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Neck Shoulder Press",3,40.0,8,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Front Raise (Barbell)",1,20.0,10,0,0,"",,
2024-02-23 10:20:38,"Shoulder",55m,"Front Raise (Barbell)",2,20.0,10,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Front Raise (Barbell)",3,20.0,10,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Front Raise (Barbell)",1,20.0,10,0,0,"Reverse arm",,
2024-02-23 10:20:38,"Shoulder",55m,"Front Raise (Barbell)",2,20.0,10,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Front Raise (Barbell)",3,20.0,10,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Front Raise (Dumbbell)",1,24.0,8,0,0,"",,
2024-02-23 10:20:38,"Shoulder",55m,"Front Raise (Dumbbell)",2,24.0,8,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Front Raise (Dumbbell)",3,24.0,8,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Front Raise (Plate)",1,20.0,8,0,0,"",,
2024-02-23 10:20:38,"Shoulder",55m,"Front Raise (Plate)",2,20.0,8,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Front Raise (Plate)",3,20.0,8,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Lateral Raise (Dumbbell)",1,20.0,8,0,0,"",,
2024-02-23 10:20:38,"Shoulder",55m,"Lateral Raise (Dumbbell)",2,20.0,8,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Lateral Raise (Dumbbell)",3,20.0,8,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Bent Over Raise",1,30.0,10,0,0,"",,
2024-02-23 10:20:38,"Shoulder",55m,"Bent Over Raise",2,30.0,8,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Bent Over Raise",3,30.0,8,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Cross Body Raise ",1,15.0,10,0,0,"",,
2024-02-23 10:20:38,"Shoulder",55m,"Cross Body Raise ",2,15.0,8,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Cross Body Raise ",3,15.0,8,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Standing Dumbly Ass Fly",1,30.0,10,0,0,"",,
2024-02-23 10:20:38,"Shoulder",55m,"Standing Dumbly Ass Fly",2,30.0,10,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Standing Dumbly Ass Fly",3,30.0,10,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Shrug (Barbell)",1,60.0,12,0,0,"",,
2024-02-23 10:20:38,"Shoulder",55m,"Shrug (Barbell)",2,60.0,12,0,0,,,
2024-02-23 10:20:38,"Shoulder",55m,"Shrug (Barbell)",3,60.0,12,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl (Barbell)",1,40.0,14,0,0,"","",
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl (Barbell)",2,40.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl (Barbell)",3,40.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl (Barbell)",4,30.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl (Barbell)",5,30.0,9,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl (Barbell)",6,30.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl (Barbell)",7,20.0,10,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl (Barbell)",8,20.0,10,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl (Barbell)",9,20.0,10,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl Dumbbell Double Arm",1,35.0,8,0,0,"",,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl Dumbbell Double Arm",2,35.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl Dumbbell Double Arm",3,35.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl (Dumbbell)",1,17.5,8,0,0,"",,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl (Dumbbell)",2,17.5,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl (Dumbbell)",3,17.5,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl Cross ",1,17.5,3,0,0,"",,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl Cross ",2,15.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl Cross ",3,15.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl Cross ",4,15.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Hammer Curl (Dumbbell)",1,15.0,8,0,0,"",,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Hammer Curl (Dumbbell)",2,15.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Hammer Curl (Dumbbell)",3,15.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl Dumbbell Double Arm Seated",1,30.0,8,0,0,"",,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl Dumbbell Double Arm Seated",2,30.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl Dumbbell Double Arm Seated",3,30.0,7,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl Dumbbell Single Arm Seated",1,12.0,8,0,0,"",,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl Dumbbell Single Arm Seated",2,12.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl Dumbbell Single Arm Seated",3,12.0,10,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Concentration Curl (Dumbbell)",1,10.0,10,0,0,"",,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Concentration Curl (Dumbbell)",2,10.0,10,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Concentration Curl (Dumbbell)",3,5.0,10,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Concentration Curl (Dumbbell)",4,5.0,10,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Hammer Curl Seated",1,15.0,8,0,0,"",,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Hammer Curl Seated",2,15.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Hammer Curl Seated",3,15.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl (Cable)",1,15.0,10,0,0,"",,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl (Cable)",2,15.0,10,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl (Cable)",3,15.0,10,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl (Machine)",1,10.0,8,0,0,"",,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl (Machine)",2,10.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Bicep Curl (Machine)",3,10.0,9,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Extension (Barbell)",1,40.0,10,0,0,"",,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Extension (Barbell)",2,40.0,10,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Extension (Barbell)",3,40.0,10,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Extension (Dumbbell)",1,35.0,8,0,0,"",,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Extension (Dumbbell)",2,35.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Extension (Dumbbell)",3,35.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Extension (Barbell)",1,40.0,8,0,0,"",,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Extension (Barbell)",2,40.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Extension (Barbell)",3,40.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Extension (Barbell)",4,30.0,10,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Tricep Extension Dumbbell Seated",1,35.0,9,0,0,"",,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Tricep Extension Dumbbell Seated",2,35.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Tricep Extension Dumbbell Seated",3,35.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Skullcrusher (Barbell)",1,30.0,10,0,0,"",,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Skullcrusher (Barbell)",2,30.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Skullcrusher (Barbell)",3,30.0,10,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Pushdown (Cable - Straight Bar)",1,20.0,10,0,0,"Rope",,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Pushdown (Cable - Straight Bar)",2,30.0,10,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Pushdown (Cable - Straight Bar)",3,25.0,10,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Pushdown (Cable - Straight Bar)",1,20.0,15,0,0,"",,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Pushdown (Cable - Straight Bar)",2,30.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Pushdown (Cable - Straight Bar)",3,30.0,8,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Pushdown (Cable - Straight Bar)",4,20.0,15,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Pushdown (Cable - Straight Bar)",1,20.0,12,0,0,"Reverse ",,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Pushdown (Cable - Straight Bar)",2,20.0,10,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Pushdown (Cable - Straight Bar)",3,20.0,10,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Dip",1,110.0,10,0,0,"",,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Dip",2,110.0,10,0,0,,,
2024-02-26 10:15:53,"Bicep & Tricep",1h 43m,"Triceps Dip",3,110.0,10,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Bench Press - Close Grip (Barbell)",1,74.99999999999999,10,0,0,"","",
2024-02-28 12:11:11,"Chest",53m,"Bench Press - Close Grip (Barbell)",2,74.99999999999999,8,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Bench Press - Close Grip (Barbell)",3,74.99999999999999,8,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Bench Press - Close Grip (Barbell)",4,70.0,8,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Bench Press - Close Grip (Barbell)",5,65.0,8,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Bench Press - Close Grip (Barbell)",6,65.0,8,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Incline Bench Press (Barbell)",1,70.0,8,0,0,"",,
2024-02-28 12:11:11,"Chest",53m,"Incline Bench Press (Barbell)",2,65.0,8,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Incline Bench Press (Barbell)",3,60.0,10,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Incline Bench Press (Barbell)",4,60.0,8,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Incline Bench Press (Barbell)",5,60.0,8,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Incline Bench Press (Barbell)",6,55.0,8,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Bench Press (Dumbbell)",1,60.0,8,0,0,"",,
2024-02-28 12:11:11,"Chest",53m,"Bench Press (Dumbbell)",2,60.0,6,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Bench Press (Dumbbell)",3,60.0,7,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Bench Dumbel Hammer Press",1,60.0,8,0,0,"",,
2024-02-28 12:11:11,"Chest",53m,"Bench Dumbel Hammer Press",2,60.0,8,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Bench Dumbel Hammer Press",3,60.0,5,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Chest Fly (Dumbbell)",1,35.0,10,0,0,"",,
2024-02-28 12:11:11,"Chest",53m,"Chest Fly (Dumbbell)",2,35.0,8,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Chest Fly (Dumbbell)",3,35.0,8,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Incline Bench Press (Dumbbell)",1,50.0,5,0,0,"",,
2024-02-28 12:11:11,"Chest",53m,"Incline Bench Press (Dumbbell)",2,40.0,8,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Incline Bench Press (Dumbbell)",3,40.0,8,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Incline Chest Fly (Dumbbell)",1,35.0,8,0,0,"",,
2024-02-28 12:11:11,"Chest",53m,"Incline Chest Fly (Dumbbell)",2,35.0,6,0,0,,,
2024-02-28 12:11:11,"Chest",53m,"Incline Chest Fly (Dumbbell)",3,35.0,4,0,0,,,
2024-03-09 19:34:53,"Shoulder",1h 9m,"Seated Overhead Press (Barbell)",1,60.0,10,0,0,"","",
2024-03-09 19:34:53,"Shoulder",1h 9m,"Seated Overhead Press (Barbell)",2,60.0,8,0,0,,,
